0,100,selective,Wang2Vec,iobes,True,True,25,100,79.62,73.15,76.25
1,100,selective,Wang2Vec,iobes,True,True,25,100,78.79,73.8,76.22
2,100,selective,Wang2Vec,iobes,True,True,25,100,78.3,74.01,76.09
3,100,selective,Wang2Vec,iobes,True,True,25,100,78.92,74.63,76.72
4,100,selective,Wang2Vec,iobes,True,True,25,100,77.12,74.73,75.91
5,100,selective,Wang2Vec,iobes,True,True,25,100,76.64,76.21,76.42
6,100,selective,Wang2Vec,iobes,True,True,25,100,78.12,74.35,76.19
